,Word,Counts
12462,Paul,96
12463,Perga,1
12464,Pisidia,0
12465,Cis,0
12466,despisers,1
12467,religious,1
12468,contradicting,1
12469,blaspheming,0
12470,unworthy,2
12471,Iconium,0
12472,unbelieving,4
12473,affected,2
12474,Long,1
12475,Lystra,2
12476,Derbe,1
12477,Lycaonia,0
12478,cripple,1
12479,Jupiter,0
12480,Mercurius,0
12481,garlands,1
12482,passions,2
12483,filling,1
12484,Confirming,1
12485,exhorting,3
12486,Attalia,0
12487,recommended,2
12488,dissension,2
12489,disputation,1
12490,declaring,3
12491,conversion,1
12492,Known,1
12493,abstain,5
12494,pollutions,2
12495,Silas,6
12496,greeting,1
12497,subverting,2
12498,hazarded,1
12499,Fare,1
12500,epistle,7
12501,Timotheus,9
12502,Jewess,0
12503,Galatia,1
12504,Mysia,1
12505,Bithynia,0
12506,Troas,3
12507,Macedonia,8
12508,endeavoured,2
12509,Samothracia,0
12510,Neapolis,0
12511,colony,0
12512,Thyatira,1
12513,soothsaying,0
12514,gains,1
12515,charging,2
12516,jailor,1
12517,awaking,1
12518,serjeants,1
12519,uncondemned,0
12520,Amphipolis,1
12521,Apollonia,0
12522,Thessalonica,2
12523,Opening,1
12524,alleging,0
12525,consorted,1
12526,baser,1
12527,assaulted,1
12528,Jason,2
12529,security,1
12530,Berea,0
12531,readiness,3
12532,Athens,1
12533,philosophers,1
12534,Epicureans,0
12535,Stoicks,0
12536,encountered,1
12537,setter,1
12538,Areopagus,0
12539,May,3
12540,Athenians,1
12541,Mars,0
12542,superstitious,0
12543,devotions,0
12544,inscription,0
12545,UNKNOWN,1
12546,poets,1
12547,Godhead,2
12548,winked,1
12549,Dionysius,1
12550,Areopagite,0
12551,Damaris,0
12552,Corinth,0
12553,Aquila,3
12554,lately,1
12555,Italy,1
12556,Priscilla,4
12557,tentmakers,0
12558,opposed,1
12559,Crispus,1
12560,Corinthians,1
12561,Gallio,3
12562,Achaia,3
12563,Sosthenes,1
12564,Cenchrea,0
12565,Ephesus,2
12566,landed,2
12567,Apollos,4
12568,Alexandria,1
12569,fervent,7
12570,publickly,0
12571,persuading,2
12572,school,1
12573,Tyrannus,0
12574,handkerchiefs,1
12575,exorcists,0
12576,preacheth,2
12577,Sceva,0
12578,overcame,2
12579,arts,1
12580,Erastus,2
12581,Demetrius,1
12582,silversmith,0
12583,shrines,1
12584,Diana,3
12585,magnificence,1
12586,Ephesians,1
12587,Gaius,3
12588,Aristarchus,2
12589,Pauls,0
12590,travel,1
12591,theatre,0
12592,townclerk,1
12593,rashly,0
12594,blasphemers,1
12595,implead,1
12596,Sopater,1
12597,Thessalonians,2
12598,Secundus,0
12599,Tychicus,3
12600,Trophimus,2
12601,Eutychus,0
12602,Assos,0
12603,minding,1
12604,Mitylene,0
12605,Chios,0
12606,Samos,0
12607,Trogyllium,0
12608,Miletus,1
12609,Serving,1
12610,Testifying,1
12611,shunned,1
12612,sparing,1
12613,necessities,0
12614,support,2
12615,Sorrowing,1
12616,Coos,0
12617,Rhodes,0
12618,Patara,0
12619,sailing,3
12620,Phenicia,0
12621,aboard,0
12622,unlade,1
12623,Ptolemais,0
12624,evangelist,0
12625,Mnason,1
12626,particularly,1
12627,orderly,0
12628,concluded,3
12629,signify,3
12630,accomplishment,1
12631,Crying,1
12632,Ephesian,0
12633,licence,1
12634,tarriest,1
12635,imprisoned,1
12636,martyr,1
12637,scourging,0
12638,thongs,0
12639,Roman,0
12640,Revilest,1
12641,banded,1
12642,Felix,5
12643,Lysias,3
12644,Farewell,0
12645,Antipatris,0
12646,Tertullus,1
12647,providence,0
12648,thankfulness,0
12649,tedious,1
12650,clemency,1
12651,pestilent,1
12652,mover,1
12653,ringleader,1
12654,Nazarenes,0
12655,Commanding,1
12656,examining,1
12657,assented,0
12658,cheerfully,1
12659,heresy,0
12660,object,0
12661,Drusilla,0
12662,temperance,1
12663,oftener,0
12664,Porcius,1
12665,Festus,6
12666,appeal,2
12667,appealed,4
12668,Agrippa,6
12669,Bernice,1
12670,superstition,0
12671,specially,5
12672,examination,1
12673,unreasonable,2
12674,permitted,2
12675,Especially,1
12676,straitest,1
12677,religion,4
12678,hopes,0
12679,incredible,1
12680,commission,1
12681,Delivering,1
12682,witnessing,1
12683,soberness,0
12684,Almost,1
12685,persuadest,1
12686,Christian,0
12687,Julius,1
12688,Adramyttium,0
12689,Macedonian,1
12690,courteously,1
12691,Myra,0
12692,Lycia,0
12693,slowly,1
12694,Cnidus,0
12695,suffering,5
12696,Crete,0
12697,Salmone,0
12698,havens,0
12699,Lasea,0
12700,dangerous,0
12701,voyage,1
12702,commodious,1
12703,Euroclydon,0
12704,Clauda,0
12705,helps,0
12706,undergirding,1
12707,quicksands,0
12708,strake,1
12709,tackling,1
12710,abstinence,1
12711,sirs,0
12712,Adria,0
12713,deemed,1
12714,fathoms,0
12715,anchors,2
12716,stern,0
12717,foreship,0
12718,creek,1
12719,rudder,1
12720,hoised,1
12721,mainsail,1
12722,aground,0
12723,unmoveable,0
12724,Melita,0
12725,barbarous,1
12726,barbarians,1
12727,venomous,1
12728,swollen,0
12729,Publius,1
12730,flux,0
12731,honours,0
12732,wintered,1
12733,Castor,1
12734,Pollux,0
12735,landing,1
12736,Syracuse,0
12737,Rhegium,0
12738,Puteoli,0
12739,Appii,1
12740,forum,0
12741,taverns,0
12742,Hearing,2
12743,Preaching,1
12744,concern,2
12745,apostle,12
12746,obedience,12
12747,First,1
12748,mutual,1
12749,Barbarians,0
12750,ungodliness,3
12751,invisible,2
12752,Professing,1
12753,uncorruptible,1
12754,corruptible,6
12755,affections,1
12756,nature,6
12757,unseemly,0
12758,reprobate,2
12759,maliciousness,0
12760,malignity,0
12761,whisperers,0
12762,Backbiters,0
12763,boasters,0
12764,inventors,1
12765,covenantbreakers,0
12766,implacable,0
12767,unmerciful,0
12768,inexcusable,0
12769,condemnest,1
12770,despisest,1
12771,forbearance,2
12772,impenitent,1
12773,treasurest,1
12774,revelation,6
12775,immortality,1
12776,Tribulation,1
12777,Gentile,0
12778,hearers,2
12779,accusing,1
12780,excusing,1
12781,restest,1
12782,approvest,1
12783,instructor,1
12784,preachest,1
12785,sacrilege,0
12786,dishonourest,1
12787,uncircumcision,7
12788,chiefly,2
12789,abounded,4
12790,slanderously,1
12791,affirm,2
12792,propitiation,3
12793,justifier,1
12794,excluded,0
12795,conclude,1
12796,describeth,2
12797,blessedness,3
12798,Cometh,1
12799,deadness,1
12800,staggered,1
12801,justification,1
12802,access,3
12803,scarcely,2
12804,commendeth,3
12805,Adams,0
12806,disobedience,2
12807,newness,2
12808,Knowing,13
12809,motions,1
12810,oldness,1
12811,concupiscence,0
12812,carnal,5
12813,wretched,1
12814,spiritually,3
12815,mortify,1
12816,adoption,2
12817,jointheirs,0
12818,sufferings,6
12819,earnest,8
12820,manifestation,3
12821,subjected,1
12822,groaneth,1
12823,foreknow,0
12824,predestinate,1
12825,conformed,2
12826,conquerors,1
12827,covenants,1
12828,promises,5
12829,Rebecca,1
12830,election,5
12831,willeth,0
12832,resisted,2
12833,repliest,1
12834,Osee,0
12835,Sabaoth,1
12836,Sodoma,0
12837,stumblingstone,1
12838,Brethren,0
12839,foreknew,0
12840,Wot,1
12841,diminishing,1
12842,emulation,1
12843,graffed,4
12844,partakest,1
12845,highminded,0
12846,severity,1
12847,graff,1
12848,conceits,0
12849,Deliverer,0
12850,reasonable,1
12851,transformed,3
12852,renewing,2
12853,soberly,0
12854,differing,1
12855,exhorteth,0
12856,cheerfulness,0
12857,dissimulation,0
12858,Abhor,1
12859,affectioned,1
12860,preferring,2
12861,Distributing,1
12862,hospitality,1
12863,Mind,1
12864,condescend,1
12865,Recompense,1
12866,Dearly,2
12867,Vengeance,2
12868,resisteth,3
12869,attending,1
12870,dues,0
12871,Owe,1
12872,briefly,1
12873,honestly,1
12874,rioting,1
12875,chambering,1
12876,wantonness,0
12877,envying,3
12878,disputations,0
12879,charitably,0
12880,edify,3
12881,alloweth,0
12882,doubteth,1
12883,edification,0
12884,likeminded,1
12885,laud,1
12886,admonish,3
12887,Illyricum,0
12888,strived,1
12889,Whensoever,1
12890,Spain,0
12891,contribution,1
12892,Phebe,1
12893,assist,1
12894,succourer,1
12895,Greet,10
12896,Salute,14
12897,Epaenetus,0
12898,Andronicus,1
12899,Junia,0
12900,fellowprisoners,0
12901,Amplias,1
12902,Urbane,0
12903,Stachys,1
12904,Apelles,1
12905,Aristobulus,0
12906,Herodion,1
12907,Narcissus,0
12908,Tryphena,1
12909,Tryphosa,0
12910,Persis,0
12911,Asyncritus,0
12912,Phlegon,0
12913,Hermas,0
12914,Patrobas,0
12915,Hermes,0
12916,Philologus,0
12917,Julia,0
12918,Nereus,0
12919,Olympas,0
12920,avoid,3
12921,workfellow,0
12922,Sosipater,0
12923,Tertius,0
12924,saluteth,4
12925,Quartus,1
12926,enriched,2
12927,Chloe,0
12928,Stephanas,1
12929,disputer,1
12930,weakness,3
12931,sanctification,3
12932,enticing,2
12933,demonstration,1
12934,comparing,2
12935,masterbuilder,0
12936,hereby,5
12937,transferred,1
12938,puffed,6
12939,differ,1
12940,spectacle,1
12941,defamed,0
12942,instructers,1
12943,followers,8
12944,glorying,3
12945,leaveneth,2
12946,malice,3
12947,fornicators,1
12948,idolaters,0
12949,fornicator,0
12950,idolater,0
12951,railer,0
12952,Dare,1
12953,effeminate,0
12954,abusers,1
12955,revilers,0
12956,Meats,1
12957,benevolence,0
12958,incontinency,0
12959,permission,0
12960,unmarried,4
12961,cases,0
12962,Circumcision,2
12963,freeman,0
12964,abusing,1
12965,distraction,0
12966,behaveth,1
12967,uncomely,2
12968,happier,1
12969,Knowledge,1
12970,charity,7
12971,edifieth,1
12972,emboldened,1
12973,ploweth,1
12974,thresheth,1
12975,dispensation,4
12976,prize,1
12977,temperate,1
12978,incorruptible,0
12979,uncertainly,0
12980,beateth,1
12981,castaway,0
12982,examples,0
12983,ensamples,2
12984,admonition,2
12985,communion,3
12986,shambles,0
12987,Conscience,0
12988,heresies,1
12989,supped,0
12990,unworthily,0
12991,discerning,2
12992,sickly,1
12993,diversities,3
12994,differences,1
12995,administrations,0
12996,operations,0
12997,severally,1
12998,schism,1
12999,particular,1
13000,secondarily,1
13001,thirdly,1
13002,healings,0
13003,governments,0
13004,cymbal,0
13005,Charity,2
13006,envieth,1
13007,vaunteth,1
13008,easily,2
13009,Rejoiceth,1
13010,Beareth,1
13011,hopeth,1
13012,prophecies,1
13013,childish,1
13014,darkly,0
13015,unknown,7
13016,edifying,4
13017,distinction,1
13018,sounds,0
13019,harped,0
13020,uncertain,2
13021,signification,0
13022,barbarian,1
13023,occupieth,1
13024,author,3
13025,decently,1
13026,excepted,0
13027,advantageth,1
13028,sowest,2
13029,celestial,1
13030,terrestrial,1
13031,differeth,2
13032,incorruption,0
13033,quickening,1
13034,earthy,0
13035,twinkling,1
13036,trump,1
13037,sting,1
13038,gatherings,1
13039,liberality,1
13040,permit,0
13041,effectual,6
13042,addicted,1
13043,Fortunatus,1
13044,Achaicus,0
13045,supplied,0
13046,Anathema,1
13047,Maranatha,0
13048,Timothy,3
13049,despaired,1
13050,fleshly,3
13051,youward,0
13052,Silvanus,1
13053,overcharge,1
13054,inflicted,1
13055,contrariwise,2
13056,overmuch,1
13057,proof,5
13058,Titus,5
13059,epistles,1
13060,commendation,1
13061,manifestly,1
13062,fleshy,1
13063,engraven,1
13064,plainness,1
13065,untaken,1
13066,renounced,1
13067,dishonesty,0
13068,commending,1
13069,Persecuted,0
13070,Always,2
13071,redound,1
13072,temporal,0
13073,burdened,0
13074,unclothed,0
13075,mortality,1
13076,consciences,0
13077,sober,1
13078,succoured,1
13079,Giving,3
13080,blamed,0
13081,approving,1
13082,imprisonments,0
13083,watchings,1
13084,unfeigned,2
13085,deceivers,1
13086,possessing,1
13087,unequally,1
13088,yoked,1
13089,concord,1
13090,infidel,0
13091,perfecting,2
13092,wronged,2
13093,fightings,1
13094,sorrowed,2
13095,joyed,1
13096,Praying,2
13097,intreaty,1
13098,forwardness,2
13099,equality,0
13100,supply,4
13101,administered,2
13102,Avoiding,1
13103,Providing,1
13104,fellowhelper,1
13105,unprepared,0
13106,sparingly,1
13107,purposeth,1
13108,grudgingly,0
13109,ministereth,2
13110,bountifulness,0
13111,administration,1
13112,supplieth,1
13113,experiment,1
13114,professed,2
13115,Thanks,1
13116,unspeakable,3
13117,pulling,2
13118,Casting,2
13119,chaste,2
13120,rude,1
13121,abasing,1
13122,transforming,1
13123,whereinsoever,1
13124,frequent,0
13125,shipwreck,0
13126,perils,1
13127,countrymen,0
13128,painfulness,0
13129,Aretas,1
13130,Damascenes,1
13131,apprehend,2
13132,revelations,1
13133,debates,0
13134,envyings,0
13135,wraths,0
13136,backbitings,0
13137,whisperings,0
13138,swellings,0
13139,foretell,1
13140,reprobates,0
13141,sharpness,0
13142,Finally,0
13143,equals,1
13144,traditions,2
13145,communicated,2
13146,conference,1
13147,effectually,2
13148,compellest,1
13149,neverthless,1
13150,Galatians,0
13151,Received,1
13152,foreseeing,1
13153,disannulleth,0
13154,mediator,5
13155,schoolmaster,1
13156,tutors,1
13157,elements,3
13158,beggarly,1
13159,injured,1
13160,zealously,2
13161,affect,1
13162,exclude,1
13163,freewoman,1
13164,allegory,0
13165,Agar,1
13166,travailest,1
13167,persuasion,1
13168,Adultery,0
13169,Idolatry,0
13170,emulations,0
13171,seditions,0
13172,Envyings,0
13173,revellings,0
13174,Meekness,0
13175,Bear,1
13176,communicate,3
13177,constrain,1
13178,predestinated,2
13179,principality,1
13180,ages,3
13181,Uncircumcision,1
13182,commonwealth,1
13183,sometimes,3
13184,fellowcitizens,1
13185,fellowheirs,0
13186,Whereof,3
13187,vocation,1
13188,lowliness,2
13189,Endeavouring,1
13190,evangelists,0
13191,sleight,1
13192,compacted,1
13193,feeling,2
13194,greediness,0
13195,clamour,0
13196,sweetsmelling,1
13197,jesting,0
13198,whoremonger,0
13199,Proving,1
13200,circumspectly,0
13201,Redeeming,1
13202,Speaking,2
13203,hymns,2
13204,Submitting,1
13205,Wives,0
13206,Husbands,0
13207,wrinkle,0
13208,nourisheth,1
13209,cherisheth,2
13210,nurture,1
13211,eyeservice,0
13212,menpleasers,0
13213,threatening,0
13214,wrestle,1
13215,perseverance,1
13216,bishops,1
13217,deacons,2
13218,confirmation,2
13219,sincere,2
13220,furtherance,2
13221,waxing,1
13222,striving,3
13223,conflict,2
13224,vainglory,0
13225,disputings,1
13226,Holding,4
13227,naturally,1
13228,Epaphroditus,1
13229,fellowsoldier,0
13230,concision,0
13231,Circumcised,1
13232,persecuting,1
13233,conformable,1
13234,forgetting,1
13235,ensample,2
13236,Euodias,0
13237,Syntyche,0
13238,yokefellow,0
13239,Clement,1
13240,fellowlabourers,0
13241,moderation,1
13242,requests,1
13243,Philippians,1
13244,wellpleasing,2
13245,Colosse,0
13246,Epaphras,1
13247,increasing,1
13248,Strengthened,1
13249,translated,2
13250,visible,1
13251,consist,0
13252,sometime,2
13253,unblameable,2
13254,unreproveable,1
13255,bodys,0
13256,Laodicea,0
13257,acknowledgement,1
13258,beguile,2
13259,joying,1
13260,stedfastness,1
13261,Rooted,1
13262,philosophy,1
13263,rudiments,2
13264,Buried,1
13265,Blotting,1
13266,handwriting,1
13267,nailing,1
13268,intruding,1
13269,vainly,1
13270,Head,0
13271,nourishment,1
13272,using,1
13273,neglecting,1
13274,Mortify,1
13275,Barbarian,0
13276,Scythian,0
13277,humbleness,1
13278,Forbearing,1
13279,perfectness,0
13280,richly,2
13281,admonishing,1
13282,heartily,0
13283,Masters,0
13284,Continue,1
13285,Withal,1
13286,Onesimus,0
13287,fellowprisoner,2
13288,Marcus,1
13289,fellowworkers,1
13290,fervently,1
13291,Hierapolis,0
13292,Luke,1
13293,Demas,1
13294,Nymphas,0
13295,Laodiceans,1
13296,Archippus,1
13297,allowed,1
13298,cloke,3
13299,gentle,2
13300,affectionately,1
13301,holily,1
13302,unblameably,1
13303,Forbidding,2
13304,fellowlabourer,1
13305,forewarned,1
13306,archangel,0
13307,unruly,2
13308,feebleminded,0
13309,Quench,1
13310,Despise,1
13311,prophesyings,0
13312,Abstain,1
13313,admired,1
13314,opposeth,1
13315,Wicked,1
13316,deceivableness,1
13317,delusion,0
13318,belief,1
13319,obtaining,1
13320,disorderly,1
13321,busybodies,0
13322,fables,1
13323,endless,2
13324,swerved,1
13325,jangling,0
13326,Desiring,1
13327,lawfully,0
13328,lawless,1
13329,manslayers,0
13330,whoremongers,1
13331,menstealers,0
13332,perjured,1
13333,enabled,1
13334,blasphemer,0
13335,persecutor,0
13336,injurious,0
13337,acceptation,0
13338,immortal,0
13339,Hymenaeus,2
13340,intercessions,0
13341,godliness,4
13342,honesty,0
13343,adorn,2
13344,modest,1
13345,shamefacedness,1
13346,sobriety,0
13347,broided,1
13348,professing,2
13349,usurp,1
13350,childbearing,0
13351,bishop,2
13352,vigilant,0
13353,behaviour,1
13354,striker,0
13355,brawler,0
13356,gravity,0
13357,novice,0
13358,doubletongued,0
13359,deacon,1
13360,slanderers,0
13361,seducing,1
13362,seared,1
13363,purity,0
13364,Neglect,1
13365,presbytery,0
13366,Meditate,1
13367,profiting,1
13368,piety,1
13369,relieved,1
13370,tattlers,1
13371,partiality,0
13372,stomachs,0
13373,doting,1
13374,railings,0
13375,surmisings,0
13376,Perverse,1
13377,contentment,1
13378,profession,2
13379,unrebukable,0
13380,appearing,5
13381,Potentate,0
13382,Charge,1
13383,avoiding,1
13384,babblings,0
13385,oppositions,1
13386,Greatly,1
13387,grandmother,1
13388,Lois,0
13389,Eunice,0
13390,Phygellus,1
13391,Hermogenes,0
13392,Onesiphorus,0
13393,warreth,1
13394,entangleth,1
13395,masteries,0
13396,Study,1
13397,shun,1
13398,canker,0
13399,Philetus,0
13400,nameth,1
13401,youthful,1
13402,instructing,1
13403,oppose,1
13404,acknowledging,3
13405,perilous,1
13406,trucebreakers,0
13407,incontinent,0
13408,Traitors,0
13409,heady,0
13410,denying,4
13411,Ever,1
13412,Jannes,1
13413,Jambres,1
13414,Persecutions,0
13415,seducers,1
13416,deceiving,1
13417,Preach,1
13418,itching,1
13419,Crescens,1
13420,Dalmatia,0
13421,Carpus,0
13422,parchments,0
13423,coppersmith,1
13424,Prisca,1
13425,Miletum,1
13426,Eubulus,1
13427,greeteth,1
13428,Pudens,0
13429,Linus,0
13430,Claudia,0
13431,riot,2
13432,selfwilled,0
13433,convince,2
13434,gainsayers,0
13435,lucres,0
13436,Cretians,1
13437,bellies,0
13438,Jewish,1
13439,uncorruptness,0
13440,Sound,1
13441,Exhort,1
13442,purloining,0
13443,fidelity,0
13444,worldly,2
13445,Looking,4
13446,brawlers,0
13447,heretick,1
13448,subverted,0
13449,Artemas,1
13450,Nicopolis,0
13451,Zenas,1
13452,uses,0
13453,Philemon,1
13454,Apphia,0
13455,enjoin,1
13456,oweth,1
13457,Lucas,0
13458,sundry,1
13459,worlds,1
13460,express,1
13461,upholding,1
13462,Majesty,2
13463,firstbegotten,1
13464,crownedst,1
13465,succour,1
13466,Apostle,1
13467,Priest,1
13468,limiteth,1
13469,discerner,1
13470,Melchisedec,2
13471,Called,1
13472,principles,2
13473,unskilful,1
13474,senses,1
13475,baptisms,0
13476,afresh,0
13477,accompany,1
13478,immutability,1
13479,immutable,1
13480,anchor,1
13481,forerunner,1
13482,contradiction,2
13483,Levitical,1
13484,disannulling,1
13485,unprofitableness,1
13486,unchangeable,1
13487,faultless,1
13488,Holiest,1
13489,mercyseat,0
13490,accomplishing,1
13491,holiest,2
13492,drinks,0
13493,washings,0
13494,imposed,1
13495,reformation,0
13496,sprinkling,3
13497,testator,1
13498,shedding,1
13499,patterns,1
13500,comers,1
13501,wavering,0
13502,wilfully,1
13503,sorer,1
13504,illuminated,0
13505,Partly,0
13506,testifying,2
13507,translation,1
13508,rewarder,1
13509,builder,1
13510,Sara,2
13511,pilgrims,1
13512,Accounting,1
13513,Choosing,1
13514,Esteeming,1
13515,assaying,1
13516,Gedeon,0
13517,Jephthae,0
13518,Quenched,1
13519,Women,1
13520,tortured,0
13521,accepting,1
13522,mockings,1
13523,scourgings,0
13524,sawn,1
13525,sheepskins,1
13526,goatskins,0
13527,finisher,1
13528,despising,1
13529,scourgeth,1
13530,bastards,0
13531,signifieth,1
13532,acceptably,1
13533,forgetful,2
13534,entertain,1
13535,entertained,1
13536,Marriage,1
13537,sooner,1
13538,trying,1
13539,entire,0
13540,upbraideth,1
13541,wavereth,1
13542,unstable,3
13543,tempteth,1
13544,variableness,0
13545,superfluity,1
13546,engrafted,1
13547,hearer,1
13548,bridleth,1
13549,Pure,1
13550,unspotted,1
13551,weareth,1
13552,gay,1
13553,bits,1
13554,helm,0
13555,tamed,1
13556,Therewith,1
13557,descendeth,1
13558,sensual,0
13559,devilish,0
13560,Submit,2
13561,Resist,1
13562,Cleanse,1
13563,boastings,0
13564,motheaten,0
13565,cankered,0
13566,cries,1
13567,sabaoth,0
13568,Grudge,1
13569,Confess,1
13570,converteth,1
13571,Elect,1
13572,Receiving,1
13573,Searching,1
13574,fashioning,1
13575,foreordained,1
13576,hypocrisies,0
13577,envies,0
13578,speakings,0
13579,newborn,1
13580,supreme,0
13581,thankworthy,0
13582,Bishop,1
13583,adorning,1
13584,plaiting,1
13585,courteous,0
13586,rendering,1
13587,railing,3
13588,eschew,1
13589,ensue,1
13590,authorities,1
13591,banquetings,0
13592,idolatries,0
13593,Use,1
13594,grudging,0
13595,Beloved,0
13596,busybody,1
13597,constraint,0
13598,elected,1
13599,endeavour,1
13600,cunningly,1
13601,private,1
13602,damnable,1
13603,pernicious,1
13604,lingereth,1
13605,slumbereth,1
13606,Presumptuous,1
13607,dignities,0
13608,brute,2
13609,Spots,1
13610,deceivings,1
13611,beguiling,1
13612,practices,0
13613,Bosor,0
13614,wallowing,1
13615,scoffers,0
13616,slackness,0
13617,advocate,1
13618,antichrist,1
13619,antichrists,0
13620,unction,1
13621,acknowledgeth,1
13622,assure,1
13623,overcometh,8
13624,biddeth,1
13625,fellowhelpers,1
13626,Diotrephes,0
13627,malicious,1
13628,forbiddeth,1
13629,Jude,0
13630,crept,1
13631,contending,1
13632,Core,0
13633,Raging,1
13634,murmurers,0
13635,complainers,0
13636,admiration,1
13637,Revelation,1
13638,Spirits,4
13639,Alpha,4
13640,Omega,0
13641,ending,0
13642,Patmos,0
13643,Smyrna,1
13644,Pergamos,1
13645,Sardis,2
13646,Philadelphia,1
13647,Nicolaitanes,0
13648,Satans,0
13649,Antipas,1
13650,Balac,1
13651,sufferest,1
13652,shivers,0
13653,watchful,0
13654,lukewarm,0
13655,eyesalve,0
